,Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
134,19610515,64.49000000000001,68.0,75.02,68.45,58.01,68.54,66.02,73.04,58.459999999999994,77.0,70.52,59.99,68.0,73.94,59.45,61.43,56.48,77.99000000000001,54.05,54.95,75.47
135,19610516,66.47,69.53,65.48,71.06,49.55,72.05,53.51,74.57,60.53,77.54,71.96,59.540000000000006,69.53,74.03,61.519999999999996,60.980000000000004,53.96,77.54,57.47,55.04,76.46
136,19610517,68.0,59.99,57.56,66.02,53.96,77.99000000000001,50.54,75.47,60.980000000000004,79.52,73.04,60.53,59.45,77.0,63.5,60.53,57.02,79.52,59.99,55.49,77.0
137,19610518,71.50999999999999,57.47,48.47,64.04,48.02,81.5,50.0,76.00999999999999,60.53,81.05,76.00999999999999,57.47,57.47,78.53,66.02,60.980000000000004,58.459999999999994,79.52,63.95,61.519999999999996,78.53
138,19610519,71.50999999999999,57.02,46.49,70.52,50.99,77.45,53.96,73.49000000000001,62.51,78.08,77.0,51.98,54.05,78.98,69.98,62.959999999999994,55.94,80.96,68.45,56.48,78.53
139,19610520,74.48,57.47,54.5,64.49000000000001,56.48,79.52,58.01,71.50999999999999,60.980000000000004,80.50999999999999,76.55,58.459999999999994,59.0,74.48,57.47,61.43,57.02,80.06,58.01,55.49,78.98
140,19610521,65.48,57.56,61.519999999999996,65.48,46.94,81.05,50.99,76.46,61.43,81.5,75.02,61.07,59.99,75.47,57.02,60.980000000000004,57.56,79.52,55.04,62.51,79.52
141,19610522,66.47,58.01,60.980000000000004,59.99,48.02,80.96,49.01,79.52,61.43,81.05,76.46,59.540000000000006,55.94,77.99000000000001,55.04,60.980000000000004,59.0,82.49000000000001,54.5,58.01,78.53
142,19610523,70.97,55.49,57.47,62.51,50.99,67.55,53.96,78.53,59.99,80.50999999999999,77.99000000000001,57.02,53.96,79.52,54.5,60.980000000000004,59.0,81.95,54.95,54.5,78.53
143,19610524,69.53,59.99,59.99,62.959999999999994,62.51,70.97,59.99,77.0,62.51,79.52,76.46,63.5,58.55,77.45,57.02,60.980000000000004,56.48,83.03,55.49,57.47,79.52
144,19610525,67.00999999999999,68.0,72.5,65.48,52.52,73.04,58.55,78.08,62.51,80.50999999999999,76.00999999999999,69.44,67.55,78.44,60.980000000000004,60.53,57.56,81.95,59.0,65.48,80.06
145,19610526,67.00999999999999,65.48,60.980000000000004,63.5,41.45,66.56,41.989999999999995,79.97,62.959999999999994,77.99000000000001,74.03,56.93,60.53,80.96,55.49,62.51,58.459999999999994,79.52,51.44,46.94,77.0
146,19610527,68.99000000000001,49.46,52.43,53.51,51.98,61.43,51.53,77.45,62.51,76.00999999999999,63.5,46.04,48.56,80.96,56.48,60.980000000000004,55.49,81.5,55.04,52.43,75.02
147,19610528,71.50999999999999,58.01,62.51,58.01,61.519999999999996,70.43,60.980000000000004,76.55,63.05,78.53,66.02,59.0,57.02,80.96,58.459999999999994,60.440000000000005,58.01,81.95,56.03,60.980000000000004,73.49000000000001
148,19610529,68.99000000000001,63.5,59.99,65.48,50.99,77.99000000000001,54.05,71.50999999999999,62.059999999999995,78.98,68.99000000000001,61.07,61.519999999999996,75.56,61.97,59.540000000000006,58.01,81.05,59.540000000000006,68.0,78.53
149,19610530,76.00999999999999,56.03,53.06,64.94,56.48,78.98,52.52,69.98,60.53,78.53,74.57,57.47,52.97,73.49000000000001,59.99,60.980000000000004,58.01,82.49000000000001,57.02,60.53,76.55
150,19610531,75.02,60.08,58.01,65.57,68.99000000000001,78.44,61.97,72.95,61.97,77.54,75.56,64.49000000000001,58.459999999999994,77.0,63.95,60.980000000000004,58.459999999999994,81.5,60.53,76.00999999999999,78.98
151,19610601,71.96,72.5,63.05,73.58,74.48,81.5,68.0,66.47,62.51,78.98,74.03,66.56,68.54,74.48,69.53,60.53,60.53,80.96,68.45,77.54,79.97
152,19610602,72.5,81.5,71.96,77.0,66.02,82.04,69.53,68.0,60.53,77.99000000000001,75.02,76.00999999999999,77.0,72.95,67.46,61.43,61.519999999999996,80.50999999999999,68.99000000000001,70.43,78.44
153,19610603,65.03,66.92,71.06,76.46,58.01,82.49000000000001,59.99,71.50999999999999,62.51,78.98,71.96,71.96,66.02,74.48,65.48,62.42,60.53,79.97,64.49000000000001,69.53,78.53
154,19610604,66.92,68.0,67.00999999999999,74.48,65.03,84.02,64.04,78.44,63.5,78.53,78.53,64.94,61.519999999999996,78.98,65.03,60.980000000000004,59.99,79.52,64.04,67.55,78.98
155,19610605,70.52,70.07,73.04,73.49000000000001,68.0,80.50999999999999,69.44,81.5,62.51,79.52,80.50999999999999,66.47,67.00999999999999,79.07,66.47,61.519999999999996,59.45,79.07,61.07,74.03,83.03
156,19610606,69.98,76.55,75.02,76.46,64.04,77.99000000000001,66.56,81.5,62.51,81.5,76.00999999999999,68.0,71.50999999999999,82.49000000000001,58.01,62.42,63.5,79.52,54.5,75.47,80.06
157,19610607,73.04,75.47,57.56,77.0,72.5,80.50999999999999,63.95,81.5,65.03,82.04,77.0,62.51,68.0,82.49000000000001,58.01,62.959999999999994,58.55,78.98,57.92,74.03,81.5
158,19610608,76.00999999999999,78.53,67.00999999999999,77.99000000000001,67.00999999999999,81.05,68.99000000000001,84.02,62.42,77.0,77.45,62.51,69.53,83.48,59.0,60.53,59.0,79.43,57.47,73.49000000000001,79.97
159,19610609,77.54,75.47,62.959999999999994,77.54,66.56,79.52,68.0,82.94,64.04,76.00999999999999,78.53,70.97,74.03,83.93,57.56,62.42,59.45,81.5,54.05,73.04,80.50999999999999
160,19610610,78.98,74.93,68.0,78.53,73.49000000000001,79.52,74.48,82.04,62.51,77.45,79.52,74.57,75.56,84.47,59.0,60.980000000000004,60.53,80.50999999999999,57.56,74.03,80.06
161,19610611,79.97,74.03,65.48,78.53,72.95,80.06,71.42,82.49000000000001,64.49000000000001,79.97,78.98,68.0,74.48,84.47,59.99,61.43,60.53,80.50999999999999,59.0,76.00999999999999,83.48
162,19610612,77.45,78.44,67.55,77.99000000000001,78.53,83.03,79.52,86.99,64.49000000000001,80.50999999999999,80.50999999999999,68.99000000000001,77.0,84.47,63.05,60.980000000000004,58.55,78.98,58.01,77.54,81.5
163,19610613,77.54,81.5,83.48,78.44,74.48,85.01,77.99000000000001,86.99,65.03,80.96,80.96,76.00999999999999,80.96,87.98,65.03,62.51,61.97,78.98,65.93,76.00999999999999,81.95
164,19610614,77.45,75.56,66.47,78.98,58.459999999999994,78.53,59.0,87.98,62.959999999999994,83.03,79.07,72.5,70.97,90.5,71.96,63.05,81.5,78.53,70.97,68.0,82.49000000000001
165,19610615,66.92,59.45,59.45,68.45,52.97,75.47,55.04,88.52,64.04,83.03,80.06,62.059999999999995,61.519999999999996,90.5,75.47,66.02,77.0,81.5,72.5,57.47,81.05
166,19610616,66.02,60.980000000000004,59.99,59.0,59.99,64.49000000000001,57.02,89.06,66.47,81.5,77.54,61.519999999999996,62.059999999999995,93.56,76.55,64.04,71.96,80.96,74.48,56.48,79.97
167,19610617,71.96,62.959999999999994,67.00999999999999,63.05,63.95,62.51,62.51,92.93,65.48,82.04,76.55,66.47,61.519999999999996,93.47,78.44,64.04,63.5,80.50999999999999,77.0,60.980000000000004,82.04
168,19610618,77.99000000000001,66.02,72.5,64.49000000000001,66.02,68.45,67.46,93.47,65.03,83.03,76.46,70.52,65.48,91.49,69.98,66.56,61.97,78.53,65.48,65.48,77.0
169,19610619,77.0,70.52,72.95,67.55,68.0,72.5,68.54,96.98,64.49000000000001,80.50999999999999,73.94,71.06,71.06,94.01,68.0,65.57,60.980000000000004,79.97,63.05,71.50999999999999,77.0
170,19610620,77.45,70.97,73.49000000000001,68.99000000000001,55.94,75.02,56.03,95.99,65.03,83.57,77.0,68.99000000000001,69.98,95.99,63.05,64.58,63.05,79.97,59.45,61.07,81.5
171,19610621,76.55,69.53,69.98,70.97,59.540000000000006,73.49000000000001,58.459999999999994,91.94,66.02,86.0,77.0,65.57,68.99000000000001,93.47,62.959999999999994,64.49000000000001,68.0,80.50999999999999,61.519999999999996,62.42,84.02
172,19610622,81.5,73.49000000000001,67.55,76.55,71.06,77.54,62.51,95.0,67.00999999999999,85.01,77.54,65.48,74.48,95.0,71.96,66.47,61.519999999999996,79.52,66.02,69.53,84.56
173,19610623,82.49000000000001,74.48,63.95,73.49000000000001,61.97,82.49000000000001,58.459999999999994,95.99,68.99000000000001,84.02,77.99000000000001,70.07,71.96,97.52,67.55,68.99000000000001,64.49000000000001,79.52,68.0,65.93,82.49000000000001
174,19610624,79.52,70.07,71.50999999999999,72.5,61.43,76.55,59.540000000000006,96.98,66.47,84.47,78.98,67.00999999999999,68.99000000000001,100.49,69.53,69.44,67.00999999999999,77.54,68.99000000000001,67.46,78.98
175,19610625,77.99000000000001,68.99000000000001,70.52,73.49000000000001,63.5,73.49000000000001,62.51,97.52,66.02,82.49000000000001,77.99000000000001,67.00999999999999,69.53,98.06,68.99000000000001,68.99000000000001,62.51,79.52,62.51,68.99000000000001,80.50999999999999
176,19610626,78.98,66.47,68.99000000000001,66.02,66.47,74.48,62.51,96.44,66.02,83.57,76.00999999999999,70.52,68.99000000000001,97.43,62.059999999999995,68.99000000000001,64.49000000000001,78.98,59.540000000000006,68.99000000000001,82.04
177,19610627,79.52,64.94,66.56,68.0,74.03,78.53,68.45,93.56,65.57,80.50999999999999,74.48,66.02,61.519999999999996,91.49,61.519999999999996,68.0,58.459999999999994,81.05,60.53,72.5,79.52
178,19610628,80.06,66.47,69.08,69.98,76.00999999999999,81.5,72.95,91.49,70.07,77.99000000000001,75.47,68.45,66.02,91.03999999999999,60.980000000000004,69.53,59.0,80.50999999999999,60.53,77.99000000000001,81.5
179,19610629,80.96,69.98,75.02,71.50999999999999,81.5,82.49000000000001,79.43,87.44,68.99000000000001,79.97,76.00999999999999,69.53,72.95,95.0,58.459999999999994,70.52,59.99,79.52,59.540000000000006,76.55,81.05
180,19610630,81.5,76.00999999999999,78.98,73.04,79.52,81.05,81.05,84.47,69.53,82.04,77.0,78.44,78.98,93.02,58.55,71.06,64.94,81.05,61.519999999999996,71.96,83.03
181,19610701,76.46,78.98,73.04,77.0,75.47,80.96,78.53,86.99,70.52,82.49000000000001,77.54,77.54,78.53,90.95,66.02,65.03,66.02,80.06,63.5,73.94,83.03
182,19610702,73.49000000000001,81.5,72.95,77.54,73.49000000000001,79.52,74.48,89.96000000000001,68.99000000000001,82.58,77.0,81.5,79.97,89.96000000000001,67.55,66.47,62.959999999999994,82.49000000000001,64.49000000000001,71.96,84.02
183,19610703,75.02,75.02,75.47,77.45,68.0,81.05,68.54,75.02,67.55,81.95,78.53,77.99000000000001,76.55,83.48,68.0,66.02,60.53,79.97,66.02,71.50999999999999,80.50999999999999
184,19610704,73.58,69.08,69.44,76.00999999999999,62.51,81.5,62.51,80.42,66.56,81.95,80.50999999999999,72.5,69.53,83.93,65.57,67.46,60.980000000000004,78.53,65.03,77.99000000000001,80.96
185,19610705,77.54,69.44,65.93,76.46,61.07,82.49000000000001,65.48,84.02,66.02,84.02,79.52,71.50999999999999,69.53,85.55,60.440000000000005,68.0,62.059999999999995,80.50999999999999,60.980000000000004,77.99000000000001,81.5
186,19610706,77.99000000000001,71.06,65.03,77.0,63.05,82.94,67.00999999999999,84.47,69.53,85.01,79.52,70.52,65.03,86.0,60.53,68.99000000000001,61.519999999999996,80.50999999999999,59.99,76.46,83.48
187,19610707,75.56,69.98,65.48,72.95,61.519999999999996,81.5,65.48,87.08000000000001,70.52,85.01,80.50999999999999,68.99000000000001,68.99000000000001,89.51,61.97,69.98,61.97,80.50999999999999,63.5,73.49000000000001,84.02
188,19610708,76.46,70.52,64.04,76.00999999999999,61.519999999999996,81.5,65.03,90.95,71.50999999999999,83.48,80.50999999999999,71.06,72.05,94.55,68.99000000000001,73.49000000000001,68.45,78.98,64.04,68.0,83.93
189,19610709,74.48,68.45,63.05,70.52,63.95,77.99000000000001,63.05,94.55,71.96,83.48,78.98,72.5,70.52,95.99,72.5,69.53,73.49000000000001,79.07,67.46,67.00999999999999,85.01
190,19610710,73.58,67.55,64.04,67.00999999999999,70.52,75.47,67.00999999999999,95.53999999999999,70.43,82.94,77.0,74.03,68.0,95.99,74.48,69.44,74.03,80.50999999999999,68.0,68.0,83.48
191,19610711,75.02,71.50999999999999,72.5,67.00999999999999,70.52,77.54,74.57,95.99,72.05,85.46000000000001,75.56,76.55,70.43,95.45,80.50999999999999,68.99000000000001,67.46,78.98,77.99000000000001,74.03,83.03
192,19610712,72.95,70.52,80.06,74.03,72.95,79.52,72.95,95.0,74.03,84.02,79.97,78.53,74.03,95.0,81.5,69.98,64.04,81.5,81.5,74.48,83.48
193,19610713,77.0,76.46,79.52,77.0,70.52,82.04,67.46,99.5,73.04,85.55,79.97,68.99000000000001,72.95,94.55,75.47,71.50999999999999,60.980000000000004,80.50999999999999,77.0,74.03,85.55
194,19610714,76.46,77.0,65.57,77.0,73.04,84.02,70.07,95.45,69.98,82.49000000000001,81.5,73.49000000000001,77.0,96.98,72.5,70.97,61.519999999999996,81.05,68.0,76.00999999999999,83.93
195,19610715,77.0,80.06,63.5,79.52,73.04,82.94,74.93,94.46000000000001,72.05,81.5,81.5,67.46,76.00999999999999,94.01,69.98,69.98,59.99,77.45,67.55,76.00999999999999,83.48
196,19610716,79.52,79.52,64.04,78.44,73.04,85.01,74.03,94.46000000000001,72.05,84.02,80.96,76.00999999999999,76.00999999999999,95.99,67.00999999999999,69.98,68.0,80.50999999999999,67.00999999999999,74.03,84.47
197,19610717,79.97,77.99000000000001,65.48,78.53,71.50999999999999,80.50999999999999,70.52,96.98,73.04,82.58,78.98,79.07,77.54,94.55,70.52,70.52,73.49000000000001,80.96,68.0,72.5,82.94
198,19610718,81.5,75.47,78.98,76.46,73.49000000000001,85.01,74.03,94.01,74.03,82.58,80.06,79.52,76.00999999999999,95.0,71.42,72.5,69.98,80.50999999999999,69.53,77.99000000000001,78.98
199,19610719,79.43,76.46,79.52,75.02,74.93,86.0,73.49000000000001,94.46000000000001,72.5,82.49000000000001,81.5,79.52,78.98,97.52,71.96,74.03,72.95,80.50999999999999,69.98,77.0,75.02
200,19610720,77.99000000000001,79.52,72.05,79.52,72.5,85.01,76.00999999999999,96.53,72.5,83.03,82.04,74.48,77.99000000000001,94.01,71.96,70.52,61.519999999999996,82.49000000000001,70.52,77.54,77.45
201,19610721,72.5,80.50999999999999,78.53,80.50999999999999,72.5,84.91999999999999,75.02,92.57,71.42,84.02,81.5,79.52,79.52,92.03,71.06,68.54,61.07,83.03,68.45,77.0,80.50999999999999
202,19610722,70.52,83.03,77.54,78.98,76.00999999999999,83.03,79.07,92.03,72.5,85.46000000000001,78.53,83.48,81.5,90.95,67.00999999999999,68.54,59.540000000000006,77.54,64.94,77.0,83.93
203,19610723,76.00999999999999,84.47,79.52,80.50999999999999,73.49000000000001,81.05,78.98,92.03,70.52,85.46000000000001,80.50999999999999,81.5,82.49000000000001,86.45,66.02,70.52,62.51,81.05,61.519999999999996,76.00999999999999,84.02
204,19610724,79.97,82.94,78.98,80.96,74.93,83.48,75.47,90.5,71.50999999999999,83.48,80.50999999999999,79.52,79.52,89.96000000000001,65.03,71.50999999999999,65.48,80.06,62.059999999999995,78.98,86.0
205,19610725,78.53,80.50999999999999,77.99000000000001,81.5,68.99000000000001,83.93,70.97,89.51,71.96,82.49000000000001,82.49000000000001,80.96,80.50999999999999,90.95,69.98,71.96,64.49000000000001,79.97,68.45,76.00999999999999,84.02
206,19610726,77.54,77.54,80.06,81.5,70.43,83.48,73.04,87.98,71.96,81.5,81.5,82.49000000000001,79.07,95.99,70.52,71.96,60.53,81.5,70.43,77.0,82.49000000000001
207,19610727,79.97,77.45,71.96,78.08,73.49000000000001,83.48,73.94,90.5,70.97,82.49000000000001,80.06,80.06,77.0,94.46000000000001,65.03,71.96,59.540000000000006,83.03,62.51,80.06,80.50999999999999
208,19610728,77.99000000000001,78.08,70.52,78.08,74.93,82.94,73.94,93.56,70.97,84.56,78.98,75.47,75.02,90.5,67.00999999999999,70.97,59.99,82.04,61.519999999999996,84.47,83.93
209,19610729,77.54,79.52,71.50999999999999,79.97,75.47,82.94,77.54,92.93,71.42,84.47,78.08,72.5,76.00999999999999,85.01,69.44,69.44,60.980000000000004,79.52,65.03,85.01,83.03
210,19610730,77.99000000000001,79.97,77.99000000000001,81.95,79.52,84.56,77.54,87.53,72.95,84.02,78.53,77.0,77.45,86.99,70.52,70.97,58.01,81.05,67.00999999999999,84.47,86.53999999999999
211,19610731,77.99000000000001,80.96,72.05,83.48,76.46,83.93,74.03,86.0,70.52,85.01,79.97,79.52,78.53,87.98,68.45,71.96,59.0,81.05,66.02,84.47,84.47
212,19610801,76.00999999999999,77.0,67.55,82.04,74.03,85.55,68.99000000000001,88.97,69.53,83.48,81.5,75.56,72.5,90.95,72.5,71.50999999999999,59.0,81.5,67.46,82.94,85.01
213,19610802,73.04,72.05,66.02,81.05,73.49000000000001,86.0,76.00999999999999,92.03,68.45,85.01,84.47,69.44,68.0,92.93,72.95,71.50999999999999,59.0,82.94,71.50999999999999,77.45,82.49000000000001
214,19610803,75.56,77.45,61.43,80.96,71.42,87.53,73.04,91.58000000000001,68.99000000000001,84.02,80.06,69.98,74.03,89.51,74.48,71.50999999999999,61.07,83.48,72.95,76.55,82.49000000000001
215,19610804,77.45,76.00999999999999,67.46,76.46,75.47,88.52,72.95,89.51,74.03,85.01,80.50999999999999,71.96,74.48,88.97,72.5,74.93,63.95,84.47,70.52,77.54,85.01
216,19610805,79.97,72.95,65.57,77.99000000000001,70.52,86.0,69.98,90.5,76.46,84.56,80.50999999999999,70.97,72.5,89.06,70.52,78.98,70.43,80.96,68.0,74.48,84.47
217,19610806,77.99000000000001,76.00999999999999,67.55,78.98,67.55,86.0,68.0,91.49,74.48,84.02,78.44,72.95,73.04,96.44,69.98,77.45,72.95,82.49000000000001,68.0,73.94,85.01
218,19610807,80.50999999999999,77.0,77.0,74.48,69.53,84.56,68.99000000000001,92.03,69.98,86.99,79.97,78.53,74.48,94.01,72.5,76.00999999999999,68.0,83.03,68.99000000000001,74.03,85.55
219,19610808,84.02,76.00999999999999,77.54,77.0,76.00999999999999,85.55,73.49000000000001,94.01,68.99000000000001,85.01,78.44,77.99000000000001,75.02,94.01,67.00999999999999,71.50999999999999,64.49000000000001,81.95,66.47,78.44,82.94
220,19610809,79.97,77.99000000000001,79.07,77.99000000000001,77.99000000000001,85.46000000000001,77.54,95.0,70.52,83.03,79.97,80.50999999999999,79.52,89.51,68.99000000000001,71.50999999999999,62.51,81.05,66.02,80.96,84.47
221,19610810,82.04,77.99000000000001,80.96,79.07,75.02,85.55,76.00999999999999,85.55,72.5,86.0,80.06,80.96,78.53,89.96000000000001,75.02,73.94,63.5,83.48,72.05,80.06,83.93
222,19610811,77.99000000000001,80.06,82.49000000000001,81.05,72.5,85.01,75.02,84.47,68.54,83.03,79.52,79.43,78.53,89.51,77.0,72.5,64.49000000000001,84.02,76.55,77.99000000000001,82.94
223,19610812,71.96,77.54,81.5,81.5,66.47,85.46000000000001,69.53,86.99,68.0,83.03,80.96,81.95,77.99000000000001,90.95,76.00999999999999,70.97,64.04,81.5,74.48,75.02,83.48
224,19610813,71.50999999999999,68.45,70.07,79.07,64.49000000000001,86.99,59.99,89.96000000000001,69.53,83.03,81.05,71.50999999999999,67.46,92.03,73.04,70.97,64.49000000000001,80.50999999999999,75.02,68.45,82.49000000000001
225,19610814,69.53,65.57,65.48,73.94,71.50999999999999,85.55,68.0,90.95,68.0,84.02,81.5,67.55,64.58,85.46000000000001,67.46,70.43,63.5,81.5,69.98,71.42,85.01
226,19610815,72.5,70.52,71.06,71.50999999999999,72.05,82.04,72.5,85.01,67.46,83.48,81.5,74.03,68.54,77.99000000000001,63.05,69.98,62.959999999999994,82.49000000000001,64.49000000000001,74.03,83.48
227,19610816,71.50999999999999,76.46,74.03,75.56,71.96,82.49000000000001,70.07,84.02,68.0,82.94,81.5,76.46,76.00999999999999,84.02,66.47,70.97,64.94,80.96,65.93,76.55,80.50999999999999
228,19610817,73.04,73.49000000000001,66.02,77.0,68.99000000000001,81.5,66.47,86.99,67.00999999999999,80.06,79.52,70.52,69.53,88.52,68.99000000000001,71.50999999999999,62.51,80.50999999999999,66.02,77.54,78.98
229,19610818,72.95,70.43,67.46,77.0,71.50999999999999,83.03,68.0,89.51,70.97,81.5,81.05,69.53,66.47,89.96000000000001,69.98,71.50999999999999,63.5,82.49000000000001,69.98,77.0,78.44
230,19610819,74.93,66.56,74.03,72.05,67.55,83.03,75.47,88.52,71.50999999999999,82.04,79.97,71.06,66.02,88.97,73.49000000000001,74.48,64.94,78.98,74.03,77.54,76.55
231,19610820,74.03,67.00999999999999,74.48,64.49000000000001,62.51,81.5,64.49000000000001,87.98,71.50999999999999,84.02,78.98,70.97,68.45,89.96000000000001,72.5,75.02,67.00999999999999,79.52,68.54,67.46,80.06
232,19610821,75.47,67.00999999999999,65.48,71.50999999999999,61.519999999999996,77.99000000000001,65.93,92.57,75.47,80.50999999999999,76.46,71.50999999999999,72.95,93.56,74.93,76.00999999999999,64.49000000000001,81.95,69.44,67.00999999999999,80.50999999999999
233,19610822,76.46,72.5,73.04,73.94,61.43,83.03,65.03,87.98,74.48,81.5,77.0,74.48,71.96,87.98,74.48,73.49000000000001,63.5,80.50999999999999,70.43,64.49000000000001,82.49000000000001
234,19610823,72.5,73.04,65.57,75.02,62.51,73.49000000000001,69.53,82.94,75.47,81.95,77.45,70.97,69.98,82.04,64.94,71.50999999999999,63.5,80.50999999999999,66.02,69.44,82.04
235,19610824,74.03,77.99000000000001,66.56,77.99000000000001,63.5,74.03,73.49000000000001,85.46000000000001,71.50999999999999,84.02,78.98,76.46,76.00999999999999,86.45,63.5,72.05,64.94,82.49000000000001,64.04,69.53,82.49000000000001
236,19610825,75.02,78.98,77.45,75.47,66.02,77.0,71.50999999999999,87.44,69.53,83.57,78.53,77.99000000000001,77.45,89.41999999999999,66.02,72.5,62.51,79.97,63.5,69.98,81.95
237,19610826,75.56,76.00999999999999,80.96,73.49000000000001,74.48,78.44,70.07,87.98,68.0,83.57,78.53,77.54,77.54,89.06,63.95,72.05,64.49000000000001,79.97,59.99,77.99000000000001,81.05
238,19610827,76.00999999999999,78.53,80.50999999999999,76.46,80.50999999999999,79.97,72.5,86.99,67.00999999999999,84.47,76.55,80.06,78.98,89.96000000000001,69.53,71.50999999999999,64.04,77.99000000000001,64.49000000000001,79.43,82.49000000000001
239,19610828,74.03,79.52,77.45,79.07,78.53,79.52,75.02,86.99,68.45,81.5,75.02,81.5,77.45,87.98,69.44,70.97,67.00999999999999,80.96,66.56,81.5,83.48
240,19610829,74.03,81.5,71.96,80.50999999999999,75.47,80.96,75.02,79.43,66.56,83.03,77.99000000000001,82.49000000000001,79.52,80.50999999999999,68.99000000000001,70.43,64.94,79.97,68.0,81.5,81.5
241,19610830,73.49000000000001,74.93,74.03,80.96,77.54,79.52,75.47,75.56,67.00999999999999,83.57,80.50999999999999,77.54,74.03,82.49000000000001,69.98,70.97,66.47,83.93,65.48,78.44,85.46000000000001
242,19610831,67.46,77.0,77.0,78.98,77.0,82.49000000000001,75.02,79.97,64.58,84.02,82.49000000000001,82.04,76.46,82.58,68.54,69.98,63.95,82.49000000000001,63.95,77.99000000000001,84.02
243,19610901,68.45,80.50999999999999,80.50999999999999,76.00999999999999,77.99000000000001,86.99,73.04,84.56,65.03,84.02,82.04,82.04,77.54,84.56,61.97,70.52,65.48,83.57,62.51,77.99000000000001,85.01
244,19610902,73.58,81.5,71.50999999999999,80.50999999999999,77.0,88.52,77.99000000000001,78.44,67.46,82.49000000000001,82.49000000000001,84.02,79.97,85.01,60.53,68.99000000000001,68.54,84.02,61.519999999999996,85.01,85.01
